id,service_id,taxonomy_term_id
1,540866542533436,1276982655382389
2,540866542533436,874406320909098
4,561831919465625,1276982655382389
5,566547951213450,1276982655382389
6,566547951213450,1265252182873860
7,566547951213450,893915418546777
8,567586810350969,893915418546777
9,567586810350969,1276982655382389
10,565370307901606,841905613386238
11,565370307901606,1129144548042060
12,570279198497703,1276982655382389
13,570279198497703,874406320909098
14,570279198497703,819562758416858
15,569326528063960,1305774265925553
16,569326528063960,629380122005095
17,569326528063960,625144853335827
18,569326528063960,646077810643985
19,573886519226225,893915418546777
20,573886519226225,976566727118378
21,573886519226225,885604845315230
22,584221387739490,832401246252623
23,584221387739490,819562758416858
24,586144902080222,1276982655382389
25,586144902080222,645461517765550
26,586144902080222,1167670310712474
27,586144902080222,591686322682243
28,586144902080222,1138294006521405
29,590856913957665,1305774265925553
30,590856913957665,1134365017275504
31,590856913957665,982549491856586
32,590856913957665,629380122005095
33,597275938978540,893915418546777
34,603580181050118,1305774265925553
35,603580181050118,899387596744807
36,603580181050118,1238748896910244
37,603580181050118,629380122005095
38,603580181050118,915117964681420
39,610393181590401,832122112723102
42,569553997851039,824666532982332
43,569658380553026,1276982655382389
44,572649600558239,899387596744807
45,572554560594709,630013980013392
46,576738057093594,893915418546777
47,583988896816188,630013980013392
48,594606264685919,1276982655382389
49,594606264685919,874406320909098
50,594606264685919,1091485627676359
51,601404732528535,630013980013392
52,606430121530643,1075517820799112
53,606430121530643,893915418546777
56,617717048691003,1238748896910244
58,618510425235763,1276982655382389
59,618510425235763,1091485627676359
60,564257031952303,1276982655382389
61,581474108798219,1125729387706168
62,581474108798219,849037910727477
64,585745505232672,1276982655382389
65,585745505232672,847186792894551
66,585745505232672,1091485627676359
67,588450653794139,976566727118378
68,588450653794139,1118011435663674
69,592279932552007,1211420433536032
70,592279932552007,1238748896910244
71,592279932552007,713360107412317
72,592279932552007,1091485627676359
73,592279932552007,940079755845898
74,594569394092610,1305774265925553
75,594569394092610,899387596744807
76,594569394092610,849037910727477
77,596697894718349,1211420433536032
78,598893344627449,1211420433536032
79,598893344627449,946916902767009
83,594081408024759,629380122005095
84,604071251546446,1276982655382389
85,612333310679780,841905613386238
86,608659423860858,1066385747698739
87,608659423860858,1145222996317036
88,614870969341256,630013980013392
89,614870969341256,1133595924005374
90,619066407387390,976566727118378
91,619066407387390,629380122005095
92,619066407387390,625144853335827
93,619066407387390,646077810643985
94,621922475876912,832122112723102
95,621922475876912,976566727118378
96,621922475876912,1296225794307299
97,623995531339898,1276982655382389
98,623995531339898,982549491856586
99,623995531339898,1118011435663674
100,623995531339898,1091485627676359
101,631018985097612,893915418546777
102,631018985097612,1088641745882951
103,631018985097612,849037910727477
104,631018985097612,1118011435663674
105,631018985097612,1091485627676359
106,568848745429108,893915418546777
107,569171803920168,893915418546777
108,569171803920168,819562758416858
109,573712074661708,1276982655382389
110,572309695509941,893915418546777
111,576233469616692,841905613386238
112,576233469616692,1305774265925553
113,576233469616692,885604845315230
114,583905742719734,1276982655382389
115,583905742719734,1091485627676359
118,586532932628487,859021943105649
119,586532932628487,1305774265925553
120,586532932628487,629380122005095
121,600311424612877,630013980013392
122,600311424612877,1276982655382389
123,605021814890791,832122112723102
124,605021814890791,811387316911588
125,605021814890791,976566727118378
126,605021814890791,1091485627676359
127,611731051197054,1211420433536032
129,619060926571379,630013980013392
130,621585086191000,1276982655382389
131,621585086191000,893915418546777
132,621585086191000,1118011435663674
133,622678818794830,1276982655382389
134,622678818794830,893915418546777
135,627561586053944,893915418546777
136,627561586053944,713360107412317
137,634163805498241,1276982655382389
138,637056281967653,893915418546777
139,636366666716828,893915418546777
140,636366666716828,1091485627676359
141,636366666716828,745675631776034
142,586528011285719,893915418546777
143,603666914258436,1276982655382389
144,603666914258436,629380122005095
145,608162049269761,1169956847122981
146,608162049269761,893915418546777
148,619865391321510,1236262310782567
149,619865391321510,989050742720214
150,622808373738547,893915418546777
151,622808373738547,982549491856586
152,622808373738547,1118011435663674
153,626995528078756,630013980013392
154,626995528078756,929932272422839
155,628701475151017,1305774265925553
156,628701475151017,893915418546777
157,628701475151017,982549491856586
158,623904786582994,1276982655382389
159,629441538824999,841905613386238
160,629441538824999,885604845315230
161,629441538824999,1220495166628256
162,630264519658509,841905613386238
163,630264519658509,779743205099707
164,631582174906714,1276982655382389
165,631582174906714,1091485627676359
166,635982208196027,893915418546777
167,637788539576170,832122112723102
168,637788539576170,1129144548042060
169,637788539576170,745675631776034
170,637788539576170,1054161113243743
171,640700715075294,841905613386238
172,640700715075294,1220495166628256
173,650113925000399,893915418546777
174,650989691735486,1305774265925553
175,650989691735486,982549491856586
176,650989691735486,629380122005095
177,647744623033900,1305774265925553
178,647744623033900,629380122005095
179,647744623033900,989050742720214
180,647744623033900,1296225794307299
181,595082261115094,1276982655382389
182,595082261115094,630013980013392
183,595082261115094,976566727118378
184,609764906879432,1276982655382389
185,614660449605719,893915418546777
186,614660449605719,841905613386238
187,614660449605719,832122112723102
188,614660449605719,976566727118378
192,620569007037808,1276982655382389
193,640682707343284,893915418546777
195,643883051065479,893915418546777
196,643883051065479,1091485627676359
197,642098651199985,893915418546777
198,642098651199985,982549491856586
199,642098651199985,1091485627676359
200,643156433763559,1305774265925553
201,643156433763559,629380122005095
202,643156433763559,915117964681420
203,643156433763559,646077810643985
204,645694919920041,976566727118378
205,648998547696427,893915418546777
206,648998547696427,819562758416858
207,651056882216531,1211420433536032
208,659175264242163,1305774265925553
209,659175264242163,893915418546777
210,659175264242163,629380122005095
211,659175264242163,989050742720214
212,659284177800711,1276982655382389
213,660905682344295,630013980013392
214,596509168605852,893915418546777
215,596509168605852,1091485627676359
216,598047692449891,893915418546777
217,598047692449891,1129144548042060
218,597273584134874,832122112723102
219,597273584134874,899387596744807
220,597273584134874,976566727118378
221,597273584134874,982549491856586
222,597273584134874,874406320909098
223,607057383679661,1276982655382389
224,607057383679661,819562758416858
225,605385202624201,1305774265925553
226,605385202624201,629380122005095
227,605385202624201,915117964681420
228,606736767772085,1276982655382389
